radar,datetime,height,u,v,w,ff,dd,sd_vvp,gap,eta,dens,dbz,dbz_all,n,n_dbz,n_all,n_dbz_all,rcs,sd_vvp_threshold,vcp,radar_latitude,radar_longitude,radar_height,radar_wavelength,source_file
200,2024-09-24T09:00:00Z,175,-1.4189715257532878,-1.1470297837709416,,1.8245979052263066,231.04955690382096,,FALSE,,6.915199452900067,,,48,1,,,23.937831015005788,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,225,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,275,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,325,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,375,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,425,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,475,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,525,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,575,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,625,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,675,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,725,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,775,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,825,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,875,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,925,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:00:00Z,975,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,25,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,75,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,125,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,175,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,225,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,275,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,325,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,375,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,425,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,475,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,525,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,575,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,625,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,675,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,725,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,775,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,825,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,875,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,925,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T09:30:00Z,975,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,25,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,75,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,125,-3.2166006358291592,0.10174701686586594,,3.2182094564924846,271.8117671824963,,FALSE,,16.600308776647477,,,46,1,,,52.78318272017584,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,175,-1.4189715257532878,-1.1470297837709416,,1.8245979052263066,231.04955690382096,,FALSE,,8.616111309166712,,,48,1,,,23.937831015005788,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,225,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,275,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,325,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,375,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,425,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,475,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,525,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,575,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,625,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,675,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,725,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,775,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,825,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,875,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,925,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:00:00Z,975,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,25,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,75,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,125,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,175,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,225,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,275,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,325,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,375,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,425,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,475,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,525,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,575,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,625,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,675,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,725,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,775,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,825,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,875,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,925,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T10:30:00Z,975,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,25,,,,,,,FALSE,,0,,,,2,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,75,,,,,,,FALSE,,0,,,,2,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,125,-3.2166006358291592,0.10174701686586594,,3.2182094564924846,271.8117671824963,,FALSE,,52.755524441889655,,,46,9,,,52.78318272017584,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,175,-1.4189715257532878,-1.1470297837709416,,1.8245979052263066,231.04955690382096,,FALSE,,85.30587507006692,,,48,10,,,23.937831015005788,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,225,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,275,-3.3211491843452117,-0.7072506061196873,,3.3956200206344542,257.97823763434394,,FALSE,,3.5360013108318893,,,50,2,,,10.604931284990576,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,325,-0.8590547786851839,0.675538782789876,,1.0928530367048799,308.1806081362098,,FALSE,,10.718241824626254,,,36,2,,,9.222667825974101,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,375,-1.5422235814378698,-0.9270792145995527,,1.7994247539937793,238.98859693223696,,FALSE,,3.7057685728818606,,,31,1,,,12.948934332778455,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,425,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,475,1.5325042761465506,-1.126612116162635,,1.902057889942342,126.32126203686276,,FALSE,,8.94452435290604,,,19,4,,,24.732010862657685,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,525,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,575,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,625,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,675,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,725,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,775,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,825,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,875,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,925,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:00:00Z,975,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,25,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,75,-2.4594583473971037,0.20490233973368066,,2.4679789973599107,274.7624265566048,,FALSE,,32.90020714428894,,,27,4,,,10.444041476753386,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,125,,,,,,,FALSE,,0,,,,2,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,175,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,225,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,275,,,,,,,FALSE,,0,,,,2,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,325,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,375,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,425,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,475,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,525,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,575,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,625,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,675,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,725,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,775,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,825,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,875,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,925,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T11:30:00Z,975,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,25,-3.262106239388309,1.1023153654695756,,3.443317627231978,288.6708939395417,,FALSE,,151.38096132102305,,,6,6,,,3.966499755026332,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,75,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,125,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,175,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,225,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,275,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,325,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,375,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,425,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,475,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,525,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,575,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,625,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,675,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,725,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,775,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,825,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,875,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,925,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:00:00Z,975,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,25,,,,,,,FALSE,,0,,,,3,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,75,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,125,-3.2166006358291592,0.10174701686586594,,3.2182094564924846,271.8117671824963,,FALSE,,14.450187221363601,,,46,1,,,52.78318272017584,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,175,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,225,-3.9239499230125174,-0.7502288176247442,,3.9950251910475565,259.1761165191059,,FALSE,,11.148150029337081,,,55,2,,,14.47404110348862,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,275,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,325,,,,,,,FALSE,,0,,,,4,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,375,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,425,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,475,1.5325042761465506,-1.126612116162635,,1.902057889942342,126.32126203686276,,FALSE,,2.487615725295246,,,19,1,,,24.732010862657685,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,525,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,575,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,625,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,675,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,725,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,775,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,825,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,875,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,925,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T12:30:00Z,975,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,25,,,,,,,FALSE,,0,,,,2,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,75,-2.4594583473971037,0.20490233973368066,,2.4679789973599107,274.7624265566048,,FALSE,,92.72435161273897,,,27,3,,,10.444041476753386,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,125,-3.2166006358291592,0.10174701686586594,,3.2182094564924846,271.8117671824963,,FALSE,,20.48651272501206,,,46,1,,,52.78318272017584,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,175,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,225,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,275,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,325,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,375,-1.5422235814378698,-0.9270792145995527,,1.7994247539937793,238.98859693223696,,FALSE,,10.469302643342841,,,31,1,,,12.948934332778455,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,425,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,475,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,525,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,575,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,625,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,675,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,725,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,775,,,,,,,FALSE,,0,,,,3,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,825,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,875,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,925,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:00:00Z,975,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,25,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,75,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,125,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,175,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,225,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,275,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,325,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,375,-1.5422235814378698,-0.9270792145995527,,1.7994247539937793,238.98859693223696,,FALSE,,14.475493086270447,,,31,2,,,12.948934332778455,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,425,-0.16670372159657568,1.8006169388647977,,1.8083173093572331,354.71055196534184,,FALSE,,2.7728132030521047,,,20,2,,,18.56904591506065,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,475,1.5325042761465506,-1.126612116162635,,1.902057889942342,126.32126203686276,,FALSE,,11.905862801359952,,,19,6,,,24.732010862657685,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,525,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,575,-0.43449013046475016,-0.5463201701730453,,0.6980310894288169,218.49533921648919,,FALSE,,2.4313504363991076,,,18,1,,,8.452448402000357,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,625,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,675,,,,,,,FALSE,,0,,,,2,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,725,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,775,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,825,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,875,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,925,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T13:30:00Z,975,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,25,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,75,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,125,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,175,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,225,-3.9239499230125174,-0.7502288176247442,,3.9950251910475565,259.1761165191059,,FALSE,,12.082912513347845,,,55,2,,,14.47404110348862,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,275,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,325,,,,,,,FALSE,,0,,,,1,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,375,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,425,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,475,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,525,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,575,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,625,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,675,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,725,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,775,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
200,2024-09-24T14:00:00Z,825,,,,,,,FALSE,,0,,,,0,,,,,,47.127641,8.192569,510,3.19,
